,month,day,year,cdate,lat,long,count,segment,dischcf,dischcm,discbins,efish_distance,response
533,7,26,2021,7/26/2021,41.44661418,-83.01187532,0,M,NA,NA,,446.1653021,Sustained
534,7,26,2021,7/26/2021,41.44271365,-83.03311373,0,M,NA,NA,,773.3099285,Sustained
535,7,26,2021,7/26/2021,41.43377796,-83.03096221,0,M,NA,NA,,603.3331248,Sustained
536,7,26,2021,7/26/2021,41.43660258,-83.03047436,0,M,NA,NA,,412.6899743,Sustained
537,7,26,2021,7/26/2021,41.43724246,-83.04305839,0,M,NA,NA,,255.9625189,Sustained
538,7,26,2021,7/26/2021,41.42927486,-83.05751594,0,LM,NA,NA,,125.6014756,Sustained
539,7,27,2021,7/27/2021,41.41659923,-83.08749508,0,LM,NA,NA,,341.9865881,Sustained
540,7,27,2021,7/27/2021,41.40399478,-83.08231306,0,LM,NA,NA,,350.7332518,Sustained
541,7,27,2021,7/27/2021,41.39992849,-83.09697573,0,UM,NA,NA,,516.9673869,Sustained
542,7,27,2021,7/27/2021,41.39372203,-83.11122186,0,UM,NA,NA,,412.659344,Sustained
543,7,27,2021,7/27/2021,41.39066559,-83.10656188,0,UM,NA,NA,,412.0664062,Sustained
544,7,27,2021,7/27/2021,41.41729379,-83.07262275,0,LM,NA,NA,,330.5383571,Sustained
545,7,28,2021,7/28/2021,41.39072,-83.08772,0,UM,NA,NA,,464.477784,Sustained
546,7,28,2021,7/28/2021,41.39302614,-83.09050808,0,UM,NA,NA,,284.4323996,Sustained
547,7,28,2021,7/28/2021,41.37364474,-83.09478281,0,FM,NA,NA,,390.0801235,Sustained
548,7,28,2021,7/28/2021,41.37067,-83.09799,0,FM,NA,NA,,70.82117397,Sustained
549,7,28,2021,7/28/2021,41.36256848,-83.10277646,0,FM,NA,NA,,431.7279257,Sustained
550,7,28,2021,7/28/2021,41.35575,-83.1037,0,FM,NA,NA,,451.8106967,Sustained
551,7,29,2021,7/29/2021,41.39015879,-83.10250357,0,UM,NA,NA,,393.6937063,Targeted
552,7,29,2021,7/29/2021,41.39064943,-83.10332829,0,UM,NA,NA,,464.7483559,Targeted
553,7,29,2021,7/29/2021,41.3836021,-83.09774498,0,UM,NA,NA,,754.1750033,Targeted
554,7,29,2021,7/29/2021,41.38479078,-83.09580291,0,UM,NA,NA,,111.0580237,Targeted
555,8,2,2021,8/2/2021,41.39677,-83.10284,0,UM,NA,NA,,313.0908905,Targeted
556,8,2,2021,8/2/2021,41.39145,-83.10645,0,UM,NA,NA,,365.4631679,Targeted
557,8,2,2021,8/2/2021,41.39095,-83.10306,0,UM,NA,NA,,324.1432982,Targeted
558,8,2,2021,8/2/2021,41.39135575,-83.08733237,0,UM,NA,NA,,401.9754627,Targeted
559,8,2,2021,8/2/2021,41.38885,-83.08594,0,UM,NA,NA,,531.6431965,Targeted
560,8,2,2021,8/2/2021,41.38663,-83.09365,0,UM,NA,NA,,568.2959836,Targeted
561,8,2,2021,8/2/2021,41.37831,-83.095,0,FM,NA,NA,,418.7516158,Targeted
562,8,2,2021,8/2/2021,41.37112668,-83.09656796,1,FM,NA,NA,,356.9510366,Targeted
563,8,2,2021,8/2/2021,41.3596958,-83.10086344,0,FM,NA,NA,,343.9337694,Targeted
564,8,2,2021,8/2/2021,41.44321404,-83.02921133,0,M,NA,NA,,316.2786266,Realtime
565,8,3,2021,8/3/2021,41.35733,-83.101,0,FM,NA,NA,,307.4755558,Realtime
566,8,3,2021,8/3/2021,41.4403,-82.99885,0,M,NA,NA,,286.9584807,Targeted
567,8,3,2021,8/3/2021,41.44811,-83.01428,0,M,NA,NA,,524.5566488,Targeted
568,8,3,2021,8/3/2021,41.44647825,-83.03183136,0,M,NA,NA,,474.2532005,Targeted
569,8,3,2021,8/3/2021,41.42,-83.05004,0,M,NA,NA,,555.4707208,Targeted
570,8,3,2021,8/3/2021,41.41893166,-83.07061238,0,LM,NA,NA,,210.8550029,Targeted
571,8,3,2021,8/3/2021,41.41841113,-83.07446433,0,LM,NA,NA,,185.2423278,Targeted
572,8,3,2021,8/3/2021,41.42033553,-83.07744912,0,LM,NA,NA,,255.5953275,Targeted
573,8,4,2021,8/4/2021,41.41740425,-83.0858634,0,LM,NA,NA,,327.4587444,Targeted
574,8,4,2021,8/4/2021,41.40192351,-83.0843644,0,LM,NA,NA,,1090.819163,Targeted
575,8,4,2021,8/4/2021,41.40251976,-83.09379039,0,UM,NA,NA,,239.390215,Targeted
576,8,4,2021,8/4/2021,41.40154994,-83.09692424,0,UM,NA,NA,,374.8486314,Targeted
577,8,4,2021,8/4/2021,41.393451,-83.09690482,0,UM,NA,NA,,354.9036035,Targeted
578,8,4,2021,8/4/2021,41.38502,-83.08785,0,UM,NA,NA,,473.5712444,Targeted
579,8,4,2021,8/4/2021,41.38915016,-83.08522344,0,UM,NA,NA,,365.3478,Targeted
580,8,4,2021,8/4/2021,41.38649,-83.09345,0,UM,NA,NA,,488.197241,Targeted
581,8,4,2021,8/4/2021,41.37867,-83.09648,0,FM,NA,NA,,483.5061609,Targeted
582,8,4,2021,8/4/2021,41.4417,-83.03346,0,M,NA,NA,,417.5360418,Targeted
583,8,4,2021,8/4/2021,41.43001,-83.06112,0,LM,NA,NA,,356.6382011,Targeted
584,8,9,2021,8/9/2021,41.40226977,-83.08313041,0,LM,NA,NA,,381.6422669,Targeted
585,8,9,2021,8/9/2021,41.39671996,-83.10290483,0,UM,NA,NA,,452.9143885,Targeted
586,8,9,2021,8/9/2021,41.38203907,-83.09635506,0,UM,NA,NA,,446.4506857,Targeted
587,8,9,2021,8/9/2021,41.38584567,-83.09526654,0,UM,NA,NA,,398.4455866,Targeted
588,8,9,2021,8/9/2021,41.36559893,-83.10651689,0,FM,NA,NA,,457.5805198,Targeted
589,8,9,2021,8/9/2021,41.36003651,-83.09932693,0,FM,NA,NA,,353.9358227,Targeted
590,8,10,2021,8/10/2021,41.40257813,-83.09152912,0,UM,NA,NA,,301.5700067,Targeted
591,8,10,2021,8/10/2021,41.40194122,-83.09574614,0,UM,NA,NA,,138.5657329,Targeted
592,8,10,2021,8/10/2021,41.39268861,-83.10713518,0,UM,NA,NA,,355.0907201,Targeted
593,8,10,2021,8/10/2021,41.38938827,-83.10446427,0,UM,NA,NA,,369.7442376,Targeted
594,8,10,2021,8/10/2021,41.42793719,-83.06084748,0,LM,NA,NA,,565.120609,Targeted
595,8,16,2021,8/16/2021,41.35509603,-83.10599494,0,FM,NA,NA,,431.6656012,Realtime
596,8,16,2021,8/16/2021,41.59151,-83.60131,0,UM,NA,NA,,417.5360418,Targeted
597,8,16,2021,8/16/2021,41.58376,-83.60676,0,UM,NA,NA,,417.5360418,Targeted
598,8,16,2021,8/16/2021,41.56734,-83.63,0,FM,NA,NA,,417.5360418,Targeted
599,8,16,2021,8/16/2021,41.37242284,-83.09539974,0,FM,NA,NA,,418.7956076,Targeted
600,8,17,2021,8/17/2021,41.4294307,-83.05925131,0,LM,NA,NA,,247.6698369,Bait_Attractant
601,8,17,2021,8/17/2021,41.41994036,-83.07270254,0,LM,NA,NA,,288.2723243,Bait_Attractant
602,8,17,2021,8/17/2021,41.42845289,-83.06049155,0,LM,NA,NA,,389.8025063,Bait_Attractant
603,8,17,2021,8/17/2021,41.42035714,-83.07760432,0,LM,NA,NA,,261.6823932,Bait_Attractant
604,8,17,2021,8/17/2021,41.41743499,-83.08589157,0,LM,NA,NA,,1138.116302,Targeted
605,8,17,2021,8/17/2021,41.41420784,-83.0858066,0,LM,NA,NA,,829.9327379,Targeted
606,8,17,2021,8/17/2021,41.427,-83.05537,0,LM,NA,NA,,191.8236352,Targeted
607,8,17,2021,8/17/2021,41.42236,-83.06917,0,LM,NA,NA,,222.0695395,Targeted
608,8,18,2021,8/18/2021,41.38363377,-83.09769207,0,UM,NA,NA,,199.7982048,Targeted
609,8,18,2021,8/18/2021,41.37281813,-83.0947726,0,FM,NA,NA,,385.570965,Targeted
610,8,18,2021,8/18/2021,41.36475104,-83.10613055,0,FM,NA,NA,,440.1283941,Targeted
611,8,19,2021,8/19/2021,41.39342326,-83.09993556,0,UM,NA,NA,,301.3795725,Targeted
612,8,19,2021,8/19/2021,41.38951287,-83.10412003,0,UM,NA,NA,,421.2802507,Targeted
613,8,19,2021,8/19/2021,41.3891716,-83.0852314,0,UM,NA,NA,,315.9854416,Targeted
614,8,23,2021,8/23/2021,41.41754453,-83.0857916,0,LM,NA,NA,,362.9652379,Targeted
615,8,23,2021,8/23/2021,41.40464797,-83.0814063,0,LM,NA,NA,,462.6800132,Targeted
616,8,23,2021,8/23/2021,41.39085575,-83.10666551,0,UM,NA,NA,,227.3593966,Targeted
617,8,23,2021,8/23/2021,41.39280376,-83.10712442,0,UM,NA,NA,,238.5219681,Targeted
618,8,23,2021,8/23/2021,41.39051418,-83.10352943,0,UM,NA,NA,,118.4499053,Targeted
619,8,23,2021,8/23/2021,41.39292762,-83.09046156,0,UM,NA,NA,,261.9984227,Targeted
620,8,23,2021,8/23/2021,41.38739861,-83.0849249,0,UM,NA,NA,,419.5154745,Targeted
621,8,23,2021,8/23/2021,41.38634992,-83.09449515,0,UM,NA,NA,,315.9033243,Targeted
622,8,23,2021,8/23/2021,41.37363665,-83.09477744,0,FM,NA,NA,,350.5942561,Targeted
623,8,23,2021,8/23/2021,41.37943965,-83.09518598,0,FM,NA,NA,,245.9666732,Targeted
624,8,24,2021,8/24/2021,41.41154153,-83.08059814,0,LM,NA,NA,,427.5763394,Targeted
625,8,24,2021,8/24/2021,41.40278416,-83.08562055,0,LM,NA,NA,,412.0763742,Targeted
626,8,24,2021,8/24/2021,41.39686592,-83.1030256,0,UM,NA,NA,,423.678534,Targeted
627,8,24,2021,8/24/2021,41.39296,-83.10614,0,UM,NA,NA,,665.7517129,Targeted
628,8,24,2021,8/24/2021,41.39338055,-83.10021043,0,UM,NA,NA,,387.4219586,Targeted
629,8,24,2021,8/24/2021,41.3876,-83.08572,0,UM,NA,NA,,518.2698064,Targeted
630,8,24,2021,8/24/2021,41.38390654,-83.09649926,0,UM,NA,NA,,283.7209592,Targeted
631,8,24,2021,8/24/2021,41.37412125,-83.09574359,0,FM,NA,NA,,338.783131,Targeted
632,8,24,2021,8/24/2021,41.3733337,-83.09473758,0,FM,NA,NA,,226.2575117,Targeted
633,8,24,2021,8/24/2021,41.3794,-83.09513,0,FM,NA,NA,,459.5653755,Targeted
634,8,24,2021,8/24/2021,41.36047448,-83.100456,0,FM,NA,NA,,214.2039911,Targeted
635,8,25,2021,8/25/2021,41.41618,-83.08641,0,LM,NA,NA,,579.4253776,Targeted
636,8,25,2021,8/25/2021,41.40481113,-83.07907795,0,LM,NA,NA,,338.3454678,Targeted
637,8,25,2021,8/25/2021,41.3929,-83.10713,0,UM,NA,NA,,232.8774264,Targeted
638,8,25,2021,8/25/2021,41.39121,-83.10301,0,UM,NA,NA,,329.5545208,Targeted
639,8,26,2021,8/26/2021,41.41789286,-83.08544797,0,LM,NA,NA,,388.5293051,Targeted
640,8,26,2021,8/26/2021,41.41745536,-83.08592208,0,LM,NA,NA,,241.7432051,Targeted
641,8,26,2021,8/26/2021,41.40882777,-83.07868468,0,LM,NA,NA,,453.3401707,Targeted
642,8,26,2021,8/26/2021,41.39408752,-83.10733669,0,UM,NA,NA,,193.9006705,Targeted
643,8,26,2021,8/26/2021,41.39342358,-83.09985328,0,UM,NA,NA,,401.2427771,Targeted
644,8,26,2021,8/26/2021,41.38673,-83.08574,0,UM,NA,NA,,486.7068956,Targeted
645,8,26,2021,8/26/2021,41.38101233,-83.0957602,0,UM,NA,NA,,366.0343982,Targeted
646,8,26,2021,8/26/2021,41.38655,-83.0936184,0,UM,NA,NA,,532.2936508,Targeted
647,8,26,2021,8/26/2021,41.37942,-83.09503,0,FM,NA,NA,,532.6554717,Targeted
648,8,26,2021,8/26/2021,41.36961862,-83.10228638,0,FM,NA,NA,,279.6105593,Targeted
649,8,26,2021,8/26/2021,41.36159102,-83.1001965,0,FM,NA,NA,,220.5647159,Targeted
650,8,30,2021,8/30/2021,41.415351,-83.08643762,0,LM,NA,NA,,453.2030938,Targeted
651,8,30,2021,8/30/2021,41.40571849,-83.07919439,0,LM,NA,NA,,523.5078361,Targeted
652,8,30,2021,8/30/2021,41.4026624,-83.08762444,0,LM,NA,NA,,418.1170235,Targeted
653,8,30,2021,8/30/2021,41.39664582,-83.10296076,0,UM,NA,NA,,392.5240835,Targeted
654,8,30,2021,8/30/2021,41.39295585,-83.10073594,0,UM,NA,NA,,282.8096806,Targeted
655,8,30,2021,8/30/2021,41.38973445,-83.10394116,0,UM,NA,NA,,483.0014443,Targeted
656,8,30,2021,8/30/2021,41.38354597,-83.09767372,0,UM,NA,NA,,206.707018,Targeted
657,8,31,2021,8/31/2021,41.42935667,-83.05909553,0,LM,NA,NA,,403.8252192,Bait_Attractant
658,8,31,2021,8/31/2021,41.42238951,-83.06901274,0,LM,NA,NA,,291.4123937,Bait_Attractant
659,8,31,2021,8/31/2021,41.39408514,-83.10780867,0,UM,NA,NA,,717.5165838,Targeted
660,8,31,2021,8/31/2021,41.39250049,-83.1061343,0,UM,NA,NA,,273.7644769,Targeted
661,8,31,2021,8/31/2021,41.39409181,-83.10726907,0,UM,NA,NA,,159.8067896,Targeted
662,8,31,2021,8/31/2021,41.39342069,-83.10000289,0,UM,NA,NA,,304.165643,Targeted
663,8,31,2021,8/31/2021,41.38572434,-83.08602978,0,UM,NA,NA,,404.3949732,Targeted
664,8,31,2021,8/31/2021,41.38389133,-83.09643258,0,UM,NA,NA,,434.3975019,Targeted
665,8,31,2021,8/31/2021,41.37105585,-83.0965997,0,FM,NA,NA,,253.0803555,Targeted
666,8,31,2021,8/31/2021,41.36101304,-83.10071681,0,FM,NA,NA,,342.1246818,Targeted
667,9,1,2021,9/1/2021,41.41746159,-83.08578634,0,LM,NA,NA,,1581.867264,Targeted
668,9,1,2021,9/1/2021,41.3867,-83.09012,0,UM,NA,NA,,124.0309197,Targeted
669,9,1,2021,9/1/2021,41.636969,-83.10012,0,FM,NA,NA,,417.5360418,Targeted
670,9,1,2021,9/1/2021,41.41880222,-83.0708976,3,LM,NA,NA,,381.3964308,Targeted
671,9,1,2021,9/1/2021,41.41807394,-83.07190723,0,LM,NA,NA,,417.5360418,Targeted
672,9,1,2021,9/1/2021,41.41264057,-83.08330484,0,LM,NA,NA,,417.5360418,Targeted
673,9,1,2021,9/1/2021,41.42286793,-83.06924809,0,LM,NA,NA,,417.5360418,Targeted
674,9,2,2021,9/2/2021,41.4175531,-83.08532709,0,LM,NA,NA,,417.5360418,Targeted
675,9,2,2021,9/2/2021,41.39501905,-83.1090747,0,UM,NA,NA,,174.8674874,Targeted
676,9,2,2021,9/2/2021,41.39202161,-83.08819504,0,UM,NA,NA,,411.4270169,Targeted
677,9,2,2021,9/2/2021,41.36254636,-83.10275357,0,FM,NA,NA,,448.3806142,Targeted
678,9,2,2021,9/2/2021,41.43357493,-83.0301192,2,M,NA,NA,,777.1015438,Targeted
679,9,2,2021,9/2/2021,41.43478152,-83.02912268,0,M,NA,NA,,234.6242134,Targeted
680,9,2,2021,9/2/2021,41.43847625,-83.03151954,2,M,NA,NA,,1122.64664,Targeted
681,9,2,2021,9/2/2021,41.41879847,-83.07093167,1,LM,NA,NA,,317.8727506,Targeted
682,9,2,2021,9/2/2021,41.41725155,-83.07121292,1,LM,NA,NA,,490.2540167,Targeted
683,9,7,2021,9/7/2021,41.39174,-83.10598,0,UM,NA,NA,,417.5360418,Targeted
684,9,7,2021,9/7/2021,41.38354,-83.09776,0,UM,NA,NA,,744.8093882,Targeted
685,9,7,2021,9/7/2021,41.37859,-83.09487,0,FM,NA,NA,,649.608046,Targeted
686,9,8,2021,9/8/2021,41.39016861,-83.10371232,0,UM,NA,NA,,381.138762,Targeted
687,9,8,2021,9/8/2021,41.39348,-83.09576,1,UM,NA,NA,,291.5772489,Sustained
688,9,8,2021,9/8/2021,41.38580913,-83.08949273,0,UM,NA,NA,,85.07350893,Sustained
689,9,8,2021,9/8/2021,41.39079,-83.08779,0,UM,NA,NA,,91.17042893,Sustained
690,9,8,2021,9/8/2021,41.38748175,-83.08491603,0,UM,NA,NA,,133.9020804,Sustained
691,9,8,2021,9/8/2021,41.38324,-83.09776,0,UM,NA,NA,,439.0350159,Sustained
692,9,8,2021,9/8/2021,41.35464185,-83.10449978,0,FM,NA,NA,,559.5318346,Sustained
693,9,9,2021,9/9/2021,41.41961318,-83.08603828,0,LM,NA,NA,,417.5360418,Sustained
694,9,9,2021,9/9/2021,41.42032,-83.07605,0,LM,NA,NA,,342.2208996,Sustained
695,9,9,2021,9/9/2021,41.41199,-83.08159,0,LM,NA,NA,,346.9098516,Sustained
696,9,9,2021,9/9/2021,41.39368479,-83.11132825,0,UM,NA,NA,,112.7001558,Sustained
697,9,9,2021,9/9/2021,41.41692,-83.0728,0,LM,NA,NA,,161.3330763,Sustained
698,9,9,2021,9/9/2021,41.42044122,-83.06916259,0,LM,NA,NA,,417.5360418,Sustained
699,9,10,2021,9/10/2021,41.44718,-83.0117324,0,M,NA,NA,,393.6422134,Sustained
700,9,10,2021,9/10/2021,41.41501769,-83.08629163,0,LM,NA,NA,,421.2237538,Targeted
701,9,10,2021,9/10/2021,41.40356576,-83.08092146,0,LM,NA,NA,,365.3275515,Targeted
702,9,10,2021,9/10/2021,41.39323129,-83.09401375,0,UM,NA,NA,,396.6209709,Targeted
703,9,10,2021,9/10/2021,41.43366989,-83.02991408,0,M,NA,NA,,109.9836303,Sustained
704,9,10,2021,9/10/2021,41.43772,-83.04160988,0,M,NA,NA,,316.3655763,Sustained
705,9,10,2021,9/10/2021,41.44027634,-83.03529182,0,M,NA,NA,,417.5360418,Sustained
706,9,10,2021,9/10/2021,41.43065758,-83.04660406,0,M,NA,NA,,111.8042362,Sustained
707,9,10,2021,9/10/2021,41.43427,-83.04225,0,M,NA,NA,,625.8867596,Sustained
708,9,15,2021,9/15/2021,41.38540241,-83.09449828,0,UM,NA,NA,,180.0243208,Targeted
709,9,20,2021,9/20/2021,41.39023102,-83.10248867,0,UM,NA,NA,,417.5360418,Targeted
710,9,20,2021,9/20/2021,41.44110231,-83.03425766,0,M,NA,NA,,178.7644226,Realtime
711,9,20,2021,9/20/2021,41.43044763,-83.05912287,0,LM,NA,NA,,205.6133547,Targeted
712,9,20,2021,9/20/2021,41.4277972,-83.05747562,0,LM,NA,NA,,331.3461849,Targeted
713,9,20,2021,9/20/2021,41.42722269,-83.06097593,0,LM,NA,NA,,409.6837902,Targeted
714,9,21,2021,9/21/2021,41.43882,-83.03125,0,M,NA,NA,,820.9165161,Targeted
715,9,21,2021,9/21/2021,41.41852443,-83.07123671,0,LM,NA,NA,,397.5518919,Targeted
716,9,21,2021,9/21/2021,41.41678,-83.07186,0,LM,NA,NA,,391.694314,Targeted
717,9,27,2021,9/27/2021,41.41136433,-83.08007477,0,LM,NA,NA,,461.8828942,Targeted
718,9,27,2021,9/27/2021,41.39048262,-83.10352218,0,UM,NA,NA,,413.4922436,Targeted
719,9,27,2021,9/27/2021,41.3819791,-83.09692489,0,UM,NA,NA,,405.2134858,Targeted
720,9,27,2021,9/27/2021,41.38552148,-83.09465589,0,UM,NA,NA,,386.3904833,Targeted
721,9,27,2021,9/27/2021,41.37884984,-83.09500253,0,FM,NA,NA,,440.0285236,Targeted
722,9,28,2021,9/28/2021,41.40360864,-83.08077103,0,LM,NA,NA,,443.4782232,Targeted
723,9,28,2021,9/28/2021,41.40604729,-83.07979657,0,LM,NA,NA,,481.2303202,Targeted
724,9,28,2021,9/28/2021,41.39949368,-83.0995844,0,UM,NA,NA,,505.7158586,Targeted
725,9,28,2021,9/28/2021,41.39205872,-83.1061262,1,UM,NA,NA,,276.6197731,Targeted
726,9,28,2021,9/28/2021,41.39386146,-83.09915867,0,UM,NA,NA,,410.430739,Targeted
727,9,28,2021,9/28/2021,41.3877119,-83.0856915,0,UM,NA,NA,,500.69588,Targeted
728,9,28,2021,9/28/2021,41.37375767,-83.09480864,0,FM,NA,NA,,427.2635563,Targeted
729,9,28,2021,9/28/2021,41.41982243,-83.07427414,0,LM,NA,NA,,354.3406752,Targeted
730,9,29,2021,9/29/2021,41.41632,-83.08631,0,LM,NA,NA,,453.2030938,Targeted
731,9,29,2021,9/29/2021,41.40598,-83.07985,0,LM,NA,NA,,317.7282231,Targeted
732,9,29,2021,9/29/2021,41.39068,-83.1035,0,UM,NA,NA,,732.3569311,Targeted
733,9,29,2021,9/29/2021,41.38678464,-83.09024534,0,UM,NA,NA,,380.2703443,Targeted
734,9,29,2021,9/29/2021,41.38571772,-83.09369311,0,UM,NA,NA,,373.2745068,Targeted
735,9,29,2021,9/29/2021,41.37076656,-83.09780937,0,FM,NA,NA,,369.6389638,Targeted
736,9,30,2021,9/30/2021,41.41942,-83.08075,0,LM,NA,NA,,509.3149859,Targeted
737,9,30,2021,9/30/2021,41.39793,-83.10129,0,UM,NA,NA,,357.522153,Targeted
738,9,30,2021,9/30/2021,41.39273,-83.1063,0,UM,NA,NA,,349.2206801,Targeted
739,9,30,2021,9/30/2021,41.45044244,-83.02183819,0,M,NA,NA,,392.5592618,Targeted
740,9,30,2021,9/30/2021,41.44650476,-83.02675734,0,M,NA,NA,,400.217851,Targeted
741,9,30,2021,9/30/2021,41.4261802,-83.04771651,0,M,NA,NA,,313.3280789,Targeted
742,10,4,2021,10/4/2021,41.41356745,-83.08513695,0,LM,NA,NA,,267.6299746,Targeted
743,10,4,2021,10/4/2021,41.40523,-83.0806,1,LM,NA,NA,,431.2553062,Targeted
744,10,5,2021,10/5/2021,41.40123671,-83.09753932,0,UM,NA,NA,,280.1396997,Targeted
745,10,5,2021,10/5/2021,41.35710194,-83.10155097,0,FM,NA,NA,,363.3844711,Realtime
746,10,5,2021,10/5/2021,41.36038561,-83.10060091,0,FM,NA,NA,,315.8137619,Targeted
747,10,6,2021,10/6/2021,41.41257,-83.08342,0,LM,NA,NA,,404.1027755,Targeted
748,10,6,2021,10/6/2021,41.41736348,-83.08587275,0,LM,NA,NA,,317.0018151,Targeted
749,10,6,2021,10/6/2021,41.405361,-83.08042631,0,LM,NA,NA,,413.3669617,Targeted
750,10,6,2021,10/6/2021,41.40159947,-83.09674536,0,UM,NA,NA,,432.6196784,Targeted
751,10,6,2021,10/6/2021,41.39074,-83.10568,0,UM,NA,NA,,738.5856809,Targeted
752,10,6,2021,10/6/2021,41.37469274,-83.09582864,0,FM,NA,NA,,342.151844,Targeted
753,10,6,2021,10/6/2021,41.37873602,-83.09484383,0,FM,NA,NA,,417.5360418,Targeted
754,10,6,2021,10/6/2021,41.43269,-83.03252,0,M,NA,NA,,1048.734386,Targeted
755,10,6,2021,10/6/2021,41.43699,-83.03743,0,M,NA,NA,,417.5360418,Targeted
756,10,6,2021,10/6/2021,41.43539461,-83.04126149,0,M,NA,NA,,427.6809679,Targeted
757,10,7,2021,10/7/2021,41.40536474,-83.08042055,0,LM,NA,NA,,401.5687963,Targeted
758,10,7,2021,10/7/2021,41.39061508,-83.10577931,0,UM,NA,NA,,483.9383673,Targeted
759,10,7,2021,10/7/2021,41.39269987,-83.09227264,0,UM,NA,NA,,350.1997889,Targeted
760,10,7,2021,10/7/2021,41.38471348,-83.09592998,0,UM,NA,NA,,355.4866224,Targeted
761,10,7,2021,10/7/2021,41.36973017,-83.10047086,0,FM,NA,NA,,184.6017835,Targeted
762,10,7,2021,10/7/2021,41.35735028,-83.10378296,0,FM,NA,NA,,408.3088146,Targeted
763,10,11,2021,10/11/2021,41.41566173,-83.08528042,0,LM,NA,NA,,303.8240153,Targeted
764,10,11,2021,10/11/2021,41.40608495,-83.07973633,0,LM,NA,NA,,273.2466442,Targeted
765,10,11,2021,10/11/2021,41.39427419,-83.10711076,0,UM,NA,NA,,232.7616598,Targeted
766,10,11,2021,10/11/2021,41.39326317,-83.09813102,0,UM,NA,NA,,346.0909816,Targeted
767,10,11,2021,10/11/2021,41.39336156,-83.10002667,0,UM,NA,NA,,185.96117,Targeted
768,10,11,2021,10/11/2021,41.39023729,-83.10256293,0,UM,NA,NA,,399.4921407,Targeted
769,10,11,2021,10/11/2021,41.38559,-83.08897,0,UM,NA,NA,,493.4690886,Targeted
770,10,11,2021,10/11/2021,41.37375572,-83.09500127,0,FM,NA,NA,,413.1105707,Targeted
771,10,11,2021,10/11/2021,41.37675,-83.09609,0,FM,NA,NA,,520.8335998,Targeted
772,10,11,2021,10/11/2021,41.37074,-83.09796,0,FM,NA,NA,,415.8018752,Targeted
773,10,12,2021,10/12/2021,41.41504,-83.08643,0,LM,NA,NA,,463.2030938,Targeted
774,10,12,2021,10/12/2021,41.39973944,-83.09714573,0,UM,NA,NA,,417.3722114,Targeted
775,10,12,2021,10/12/2021,41.39118029,-83.10307169,0,UM,NA,NA,,374.2448029,Targeted
776,10,12,2021,10/12/2021,41.39311,-83.09388,0,UM,NA,NA,,528.8378151,Targeted
777,10,12,2021,10/12/2021,41.38560517,-83.09583956,0,UM,NA,NA,,421.2414721,Targeted
778,10,12,2021,10/12/2021,41.36432318,-83.10608985,0,FM,NA,NA,,322.5137762,Targeted
779,10,13,2021,10/13/2021,41.41162281,-83.07994181,0,LM,NA,NA,,459.3110161,Targeted
780,10,13,2021,10/13/2021,41.41513469,-83.0852959,0,LM,NA,NA,,415.586437,Targeted
781,10,13,2021,10/13/2021,41.40896,-83.07868,0,LM,NA,NA,,529.9898852,Targeted
782,10,13,2021,10/13/2021,41.39496635,-83.10502966,0,UM,NA,NA,,334.6876116,Targeted
783,10,13,2021,10/13/2021,41.39314,-83.09831,0,UM,NA,NA,,522.6654741,Targeted
784,10,13,2021,10/13/2021,41.38975,-83.08673,0,UM,NA,NA,,501.6682277,Targeted
785,10,13,2021,10/13/2021,41.38383205,-83.0964229,0,UM,NA,NA,,414.6896217,Targeted
786,10,13,2021,10/13/2021,41.36977371,-83.10229888,0,FM,NA,NA,,334.5971636,Targeted
787,10,13,2021,10/13/2021,41.37111586,-83.09657749,0,FM,NA,NA,,178.2755703,Targeted
788,10,13,2021,10/13/2021,41.36606195,-83.1065018,0,FM,NA,NA,,334.2326753,Targeted
789,10,13,2021,10/13/2021,41.35442865,-83.1075063,0,FM,NA,NA,,377.500577,Targeted
790,10,14,2021,10/14/2021,41.4035409,-83.08199241,0,LM,NA,NA,,417.5360418,Targeted
791,10,14,2021,10/14/2021,41.44393,-83.01095,0,M,NA,NA,,1169.168618,Targeted
792,10,14,2021,10/14/2021,41.40231072,-83.08341757,0,UM,NA,NA,,417.5360418,Targeted
793,10,14,2021,10/14/2021,41.60256875,-83.57392473,1,UM,NA,NA,,417.5360418,Targeted
794,10,14,2021,10/14/2021,41.38997,-83.08659,0,UM,NA,NA,,351.0125597,Targeted
795,10,14,2021,10/14/2021,41.44906858,-83.02594594,0,M,NA,NA,,394.9808573,Targeted
796,10,14,2021,10/14/2021,41.56967404,-83.63963623,0,FM,NA,NA,,417.5360418,Targeted
797,10,18,2021,10/18/2021,41.42289578,-83.06887033,0,LM,NA,NA,,248.9294583,Bait_Attractant
798,10,18,2021,10/18/2021,41.40169586,-83.09123288,0,UM,NA,NA,,470.7247819,Targeted
799,10,18,2021,10/18/2021,41.39733,-83.10029,0,UM,NA,NA,,354.3442297,Targeted
800,10,18,2021,10/18/2021,41.39132051,-83.10598471,0,UM,NA,NA,,407.5298911,Targeted
801,10,18,2021,10/18/2021,41.39339481,-83.09723071,0,UM,NA,NA,,337.7517486,Targeted
802,10,18,2021,10/18/2021,41.42734802,-83.06087637,0,LM,NA,NA,,429.9050616,Bait_Attractant
803,10,18,2021,10/18/2021,41.42675138,-83.05443403,0,LM,NA,NA,,201.665492,Bait_Attractant
