month,day,year,cdate,lat,long,count,segment,dischcf,dischcm,discbins,efish_distance
9,30,2021,9/30/2021,41.41942,-83.08075,0,LM,,,,509.3149859
,,,,,,,,,,,
9,30,2021,9/30/2021,41.39793,-83.10129,0,UM,,,,357.522153
,,,,,,,,,,,
9,30,2021,9/30/2021,41.39273,-83.1063,0,UM,,,,349.2206801
,,,,,,,,,,,
9,30,2021,9/30/2021,41.45044244,-83.02183819,0,M,,,,392.5592618
,,,,,,,,,,,
9,30,2021,9/30/2021,41.44650476,-83.02675734,0,M,,,,400.217851
,,,,,,,,,,,
9,30,2021,9/30/2021,41.4261802,-83.04771651,0,M,,,,313.3280789
,,,,,,,,,,,
10,4,2021,10/4/2021,41.41356745,-83.08513695,0,LM,,,,267.6299746
,,,,,,,,,,,
10,4,2021,10/4/2021,41.40523,-83.0806,1,LM,,,,431.2553062
,,,,,,,,,,,
10,5,2021,10/5/2021,41.40123671,-83.09753932,0,UM,,,,280.1396997
,,,,,,,,,,,
10,5,2021,10/5/2021,41.35710194,-83.10155097,0,FM,,,,363.3844711
,,,,,,,,,,,
10,5,2021,10/5/2021,41.36038561,-83.10060091,0,FM,,,,315.8137619
,,,,,,,,,,,
10,6,2021,10/6/2021,41.41257,-83.08342,0,LM,,,,404.1027755
,,,,,,,,,,,
10,6,2021,10/6/2021,41.41736348,-83.08587275,0,LM,,,,317.0018151
,,,,,,,,,,,
10,6,2021,10/6/2021,41.405361,-83.08042631,0,LM,,,,413.3669617
,,,,,,,,,,,
10,6,2021,10/6/2021,41.40159947,-83.09674536,0,UM,,,,432.6196784
,,,,,,,,,,,
10,6,2021,10/6/2021,41.39074,-83.10568,0,UM,,,,738.5856809
,,,,,,,,,,,
10,6,2021,10/6/2021,41.37469274,-83.09582864,0,FM,,,,342.151844
,,,,,,,,,,,
10,6,2021,10/6/2021,41.37873602,-83.09484383,0,FM,,,,
,,,,,,,,,,,
10,6,2021,10/6/2021,41.43269,-83.03252,0,M,,,,1048.734386
,,,,,,,,,,,
10,6,2021,10/6/2021,41.43699,-83.03743,0,M,,,,
,,,,,,,,,,,
10,6,2021,10/6/2021,41.43539461,-83.04126149,0,M,,,,427.6809679
,,,,,,,,,,,
10,7,2021,10/7/2021,41.40536474,-83.08042055,0,LM,,,,401.5687963
,,,,,,,,,,,
10,7,2021,10/7/2021,41.39061508,-83.10577931,0,UM,,,,483.9383673
,,,,,,,,,,,
10,7,2021,10/7/2021,41.39269987,-83.09227264,0,UM,,,,350.1997889
,,,,,,,,,,,
10,7,2021,10/7/2021,41.38471348,-83.09592998,0,UM,,,,355.4866224
,,,,,,,,,,,
10,7,2021,10/7/2021,41.36973017,-83.10047086,0,FM,,,,184.6017835
,,,,,,,,,,,
10,7,2021,10/7/2021,41.35735028,-83.10378296,0,FM,,,,408.3088146
,,,,,,,,,,,
10,11,2021,10/11/2021,41.41566173,-83.08528042,0,LM,,,,303.8240153
,,,,,,,,,,,
10,11,2021,10/11/2021,41.40608495,-83.07973633,0,LM,,,,273.2466442
,,,,,,,,,,,
10,11,2021,10/11/2021,41.39427419,-83.10711076,0,UM,,,,232.7616598
,,,,,,,,,,,
10,11,2021,10/11/2021,41.39326317,-83.09813102,0,UM,,,,346.0909816
,,,,,,,,,,,
10,11,2021,10/11/2021,41.39336156,-83.10002667,0,UM,,,,185.96117
,,,,,,,,,,,
10,11,2021,10/11/2021,41.39023729,-83.10256293,0,UM,,,,399.4921407
,,,,,,,,,,,
10,11,2021,10/11/2021,41.38559,-83.08897,0,UM,,,,493.4690886
,,,,,,,,,,,
10,11,2021,10/11/2021,41.37375572,-83.09500127,0,FM,,,,413.1105707
,,,,,,,,,,,
10,11,2021,10/11/2021,41.37675,-83.09609,0,FM,,,,520.8335998
,,,,,,,,,,,
10,11,2021,10/11/2021,41.37074,-83.09796,0,FM,,,,415.8018752
,,,,,,,,,,,
10,12,2021,10/12/2021,41.41504,-83.08643,0,LM,,,,463.2030938
,,,,,,,,,,,
10,12,2021,10/12/2021,41.39973944,-83.09714573,0,UM,,,,417.3722114
,,,,,,,,,,,
10,12,2021,10/12/2021,41.39118029,-83.10307169,0,UM,,,,374.2448029
,,,,,,,,,,,
10,12,2021,10/12/2021,41.39311,-83.09388,0,UM,,,,528.8378151
,,,,,,,,,,,
10,12,2021,10/12/2021,41.38560517,-83.09583956,0,UM,,,,421.2414721
,,,,,,,,,,,
10,12,2021,10/12/2021,41.36432318,-83.10608985,0,FM,,,,322.5137762
,,,,,,,,,,,
10,13,2021,10/13/2021,41.41162281,-83.07994181,0,LM,,,,459.3110161
,,,,,,,,,,,
10,13,2021,10/13/2021,41.41513469,-83.0852959,0,LM,,,,415.586437
,,,,,,,,,,,
10,13,2021,10/13/2021,41.40896,-83.07868,0,LM,,,,529.9898852
,,,,,,,,,,,
10,13,2021,10/13/2021,41.39496635,-83.10502966,0,UM,,,,334.6876116
,,,,,,,,,,,
10,13,2021,10/13/2021,41.39314,-83.09831,0,UM,,,,522.6654741
,,,,,,,,,,,
10,13,2021,10/13/2021,41.38975,-83.08673,0,UM,,,,501.6682277
,,,,,,,,,,,
10,13,2021,10/13/2021,41.38383205,-83.0964229,0,UM,,,,414.6896217
,,,,,,,,,,,
10,13,2021,10/13/2021,41.36977371,-83.10229888,0,FM,,,,334.5971636
,,,,,,,,,,,
10,13,2021,10/13/2021,41.37111586,-83.09657749,0,FM,,,,178.2755703
,,,,,,,,,,,
10,13,2021,10/13/2021,41.36606195,-83.1065018,0,FM,,,,334.2326753
,,,,,,,,,,,
10,13,2021,10/13/2021,41.35442865,-83.1075063,0,FM,,,,377.500577
,,,,,,,,,,,
10,14,2021,10/14/2021,41.4035409,-83.08199241,0,LM,,,,
,,,,,,,,,,,
10,14,2021,10/14/2021,41.44393,-83.01095,0,M,,,,1169.168618
,,,,,,,,,,,
10,14,2021,10/14/2021,41.40231072,-83.08341757,0,UM,,,,
,,,,,,,,,,,
10,14,2021,10/14/2021,41.60256875,-83.57392473,1,UM,,,,
,,,,,,,,,,,
10,14,2021,10/14/2021,41.38997,-83.08659,0,UM,,,,351.0125597
,,,,,,,,,,,
10,14,2021,10/14/2021,41.44906858,-83.02594594,0,M,,,,394.9808573
,,,,,,,,,,,
10,14,2021,10/14/2021,41.56967404,-83.63963623,0,FM,,,,
,,,,,,,,,,,
10,18,2021,10/18/2021,41.42289578,-83.06887033,0,LM,,,,248.9294583
,,,,,,,,,,,
10,18,2021,10/18/2021,41.40169586,-83.09123288,0,UM,,,,470.7247819
,,,,,,,,,,,
10,18,2021,10/18/2021,41.39733,-83.10029,0,UM,,,,354.3442297
,,,,,,,,,,,
10,18,2021,10/18/2021,41.39132051,-83.10598471,0,UM,,,,407.5298911
,,,,,,,,,,,
10,18,2021,10/18/2021,41.39339481,-83.09723071,0,UM,,,,337.7517486
,,,,,,,,,,,
10,18,2021,10/18/2021,41.42734802,-83.06087637,0,LM,,,,429.9050616
,,,,,,,,,,,
10,18,2021,10/18/2021,41.42675138,-83.05443403,0,LM,,,,201.665492
,,,,,,,,,,,
10,18,2021,10/18/2021,41.41983967,-83.07278593,0,LM,,,,274.8872807
,,,,,,,,,,,
10,19,2021,10/19/2021,41.41516,-83.08602,0,LM,,,,352.0588147
,,,,,,,,,,,
10,19,2021,10/19/2021,41.40532,-83.0806,0,LM,,,,490.723397
,,,,,,,,,,,
10,19,2021,10/19/2021,41.39096,-83.10592,1,UM,,,,820.3592318
,,,,,,,,,,,
10,19,2021,10/19/2021,41.3847797,-83.09576301,0,UM,,,,411.7378883
,,,,,,,,,,,
10,19,2021,10/19/2021,41.37872532,-83.09494006,0,FM,,,,431.8793885
,,,,,,,,,,,
10,19,2021,10/19/2021,41.36962037,-83.10240158,0,FM,,,,224.8569792
,,,,,,,,,,,
10,19,2021,10/19/2021,41.37122637,-83.09637436,0,FM,,,,314.77026
,,,,,,,,,,,
10,19,2021,10/19/2021,41.36669469,-83.10652132,0,FM,,,,469.0865509
,,,,,,,,,,,
10,19,2021,10/19/2021,41.35711308,-83.10428739,0,FM,,,,335.5792853
,,,,,,,,,,,
10,19,2021,10/19/2021,41.36012577,-83.10070289,0,FM,,,,356.4662784
,,,,,,,,,,,
10,20,2021,10/20/2021,41.44889,-83.02888,0,M,,,,465.9359912
,,,,,,,,,,,
10,20,2021,10/20/2021,41.43714,-83.04295,0,M,,,,
,,,,,,,,,,,
10,20,2021,10/20/2021,41.43263,-83.04304,0,M,,,,369.6884016
,,,,,,,,,,,
10,25,2021,10/25/2021,41.38941663,-83.08642364,0,UM,,,,445.7049066
,,,,,,,,,,,
10,25,2021,10/25/2021,41.38639358,-83.08850284,0,UM,,,,451.5630038
,,,,,,,,,,,
10,25,2021,10/25/2021,41.37867061,-83.09641842,1,FM,,,,122.3494994
,,,,,,,,,,,
10,27,2021,10/27/2021,41.38967412,-83.10229197,0,UM,,,,256.8385703
,,,,,,,,,,,
10,27,2021,10/27/2021,41.39123301,-83.10158878,0,UM,,,,439.1602921
,,,,,,,,,,,
10,28,2021,10/28/2021,41.40592914,-83.07958066,0,LM,,,,386.9363656
,,,,,,,,,,,
10,28,2021,10/28/2021,41.37851,-83.09495,0,FM,,,,
,,,,,,,,,,,
11,8,2021,11/8/2021,41.36018992,-83.10057182,0,FM,,,,568.621312
,,,,,,,,,,,
11,8,2021,11/8/2021,41.35252135,-83.10997686,1,FM,,,,1062.837626
,,,,,,,,,,,
11,10,2021,11/10/2021,41.37887414,-83.09496933,0,FM,,,,172.3221444
,,,,,,,,,,,
11,10,2021,11/10/2021,41.35258042,-83.10988429,1,FM,,,,319.8697792
,,,,,,,,,,,
11,10,2021,11/10/2021,41.35165874,-83.11079245,0,FM,,,,667.5297816
