Index,Type,Year,Depth,SA,Flow_Q,HRT_tau,Dep*SA/Q*365,L_in_TN,L_out_TN,k_TN_PFR,k_TN_CSTR,L_in_NO3,L_out_NO3,k_NO3_PFR,k_NO3_CSTR,L_in_TP,L_out_TP,k_TP_PFR,k_TP_CSTR,L_in_PO4,L_out_PO4,k_PO4_PFR,k_PO4_CSTR
934,Lake,,3.7,4606700000,6780240000,916.15,917.5705211,,,0.000405025,0.000490395,,,,,,,,,,,,
935,Lake,,6.5,17900000,252288000,182.5,168.3304398,,,0.005911286,0.010636583,,,,,,,,,,,,
936,Lake,,10.2,13000000,252288000,182.5,191.8402778,,,,,,,,,,,,,,,,
937,Lake,,8.2,7700000,283824000,73,81.19855967,,,,,,,,,,,,,,,,
938,Lake,,14.6,16000000,283824000,292,300.4115226,,,,,,,,,,,0.000638115,,,,,
939,Reservoir,,6.8,54600000,1356048000,98.55,99.93540052,,,,,,,,,,,0.026983866,,,,,
940,Lake,,4.3,26300000,63072000,635.1,654.4560185,,,0.004187152,0.02091909,,,,,,,,,,,,
941,Lake,,1.9,17200000,409968000,43.8,29.0954416,,,,,,,,,,,,,,,,
942,Lake,,0.9,14400000,473040000,7.3,10,,,,,,,,,,,,,,,,
943,Reservoir,,8.5,22300000,819936000,40.15,84.37945157,,,,,,,,,,,0.019340692,,,,,
944,Lake,,6.3,3630000000,17029440000,2555,490.162037,,,,,,,,,,,,,,,,
945,Reservoir,,4.7,30000000,35572608000,3.65,1.446759259,,,,,,,,,,,,,,,,
946,Reservoir,,5.7,115000000,39672288000,7.3,6.030847023,,,,,,,,,,,,,,,,
947,Reservoir,2001,,,3937500000,584,0,,,,,1900,1200,0.00078687,,,,,,10,4,0.001568991,0.002568493
948,CWSF,2003,0.716666667,99000,1862230,13.90631125,13.90631126,102.96,20.81079,0.11497434,0.283859138,3.267,2.316303,0.024729761,,12.375,11.80575,0.003386348,0.003467349,,,,
949,CWSF,2003,1.15,99000,1862230,22.31477852,22.31477852,145.53,23.39172,0.081918812,0.233989873,,,,,18.315,16.721595,0.004078884,0.004270275,,,,
950,CWSF,2000,0.53,747,149960.25,0.963636364,0.963636364,4.3015995,3.9975705,0.076066171,0.078923384,3.6113715,3.3237765,0.086117527,,,,,,,,,
951,NWSF,2000,0.25,12950000,183595,1.2,6436.38171,,,,,,,1.580933321,4.722222222,,,,,,,0.57762265,0.833333333
952,NWSF,2000,0.25,12950000,328865,1.01,3593.229745,,,,,,,1.260362055,2.545968883,,,,,,,0.311594797,0.366201004
953,NWSF,2000,0.25,12950000,424860,0.9,2781.357388,,,,,,,3.328591415,21.11111111,,,,,,,0.319646747,0.37037037
954,NWSF,2000,0.25,12950000,328865,1.01,3593.229745,,,,,,,0.38184404,0.465928946,,,,,,,0.030157631,0.030621619
955,CWSF,,0.4,3200,13871.02368,25.71599676,33.68172464,0.350684932,0.036120548,0.088389585,0.338650605,,,,,,,,,,,,
956,CWUF,2000,0.5,441,3153.6,25.52083333,25.52083333,,,,,0.015552,0.003456,0.058935278,0.137142857,,,,,0.097632,0.006912,0.103756262,16.875
957,CWSF,2008,0.12,16.2,3153.6,0.225,0.225,0.0110592,0.0057888,2.877056198,4.046434494,0.0044928,0.0011232,6.161308272,13.33333333,,,,,,,,
958,CWSF,2008,0.12,16.2,3153.6,0.225,0.225,0.0110592,0.005616,3.01174664,4.307692308,0.0044928,0.0012096,5.831939507,12.06349206,,,,,,,,
959,CWSF,2008,0.12,16.2,3153.6,0.225,0.225,0.014256,0.0109728,1.163370611,1.329833771,0.0013392,0.0005184,4.218135799,7.037037037,,,,,,,,
960,CWSF,2008,0.12,16.2,3153.6,0.225,0.225,0.014256,0.0108864,1.198504742,1.375661376,0.0013392,0.0006048,3.533021666,5.396825397,,,,,,,,
961,,2001,0.125,7822,271925,10.5,1.312416107,,,,,5.7,2.98,0.061765988,0.086928731,0.016040937,0.155009452,0.112709066,-0.085382514,,,,
962,CWSF,2006,0.48,1600,4080,52.96833773,68.70588235,0.136986301,0.078356164,0.01054623,0.014126397,0.119452055,0.070958904,0.009832557,0.012902004,0.005753425,0.002465753,0.015996308,0.025172271,0.001917808,0.000547945,0.023651166,0.047198007
963,CWSF,2006,0.48,1600,6647.5,29.74808595,42.16923656,0.231232877,0.150958904,0.01433429,0.01787545,0.182739726,0.149315068,0.006790496,0.007524962,0.007671233,0.001643836,0.051782997,0.12325723,0.001917808,0.000273973,0.065412953,0.201693649
964,CWSF,2006,0.52,4000,18422,31.74998778,41.21159483,0.992876712,0.662739726,0.012731474,0.015689446,0.946849315,0.640547945,0.01230917,0.015060997,0.018356164,0.009315068,0.021364799,0.03056972,0.005753425,0.002739726,0.023368114,0.034645683
965,CWSF,2006,0.52,4000,26307,20.39746327,28.85923899,1.116438356,0.609041096,0.02971022,0.040843727,1.08,0.588493151,0.029766007,0.040946049,0.011506849,0.006849315,0.025434231,0.033337479,0.002465753,0.001643836,0.019878212,0.024512852
966,CWSF,2000,,6000,41500,70.39285714,0,2.128767123,0.846575342,0.013099327,0.021515864,1.739726027,0.616438356,0.014739061,0.025886465,,,,,,,,
967,CWSF,2000,,780,78800,24.97368421,0,1.676712329,1.161643836,0.014695422,0.017754538,1.583561644,0.997260274,0.018516291,0.023541264,,,,,,,,
968,CWSF,2008,,,65.7,8.4,0,0.000162,0.00032958,-0.084550331,-0.060531586,0.0000468,0.000054,-0.017035815,-0.015873016,,,,,0.0004302,0.0006246,-0.044388241,2.023054755
969,CWSF,2008,,,83.95,6.5,0,0.001971836,0.00042113,0.23750443,0.566500021,0.0001702,0.0000414,0.217491282,0.478632479,,,,,0.0017112,0.0011454,0.061760147,0.652753873
970,CWSF,2008,,,124.1,4.4,0,0.00196078,0.00010744,0.660037518,3.920454545,0.0003196,0.0000068,0.875033546,10.45454545,,,,,0.003553,0.0028968,0.046405827,0.231450296
971,CWSF,2008,,,248.2,2.2,0,0.00570112,0.00019244,1.540287959,13.01156441,0.0015368,0.0000136,2.148812645,50.90909091,,,,,0.0058276,0.0044064,0.127066919,0.325410604
972,CWSF,2008,,,492.75,1.1,0,0.01748655,0.00105975,2.54854453,14.09148813,0.003591,0.0002835,2.308158065,10.60606061,,,,,0.0070065,0.005805,0.171016977,0.224717608
973,CWUF,2008,,,23980.5,4.4,0,0.1202967,0.0785115,0.096980927,0.120958539,0.01971,0.012483,0.103808728,0.131578947,,,,,0.227979,0.047961,0.354287577,10.2366127
974,CWUF,2008,,,30641.75,3.5,0,0.15371245,0.0355948,0.417966883,0.948113208,0.015111,0.0109135,0.092977829,0.10989011,,,,,0.418071,0.1804925,0.239989157,4.738604651
975,CWUF,2008,,,45296.5,2.4,0,0.0392156,0.0227103,0.227606692,0.302823315,0.002482,0.001241,0.288811325,0.416666667,,,,,1.057332,0.709852,0.166019806,0.979020979
976,CWUF,2008,,,90593,1.2,0,0.0702406,0.0404566,0.459747247,0.613496933,0.004964,0.002482,0.57762265,0.833333333,,,,,1.608336,1.305532,0.17382457,0.463878327
977,CWUF,2008,,,179853.75,0.6,0,0.38680875,0.17886825,1.285468139,1.937557392,0.1034775,0.0344925,1.831020481,3.333333333,,,,,2.118825,1.7394075,0.32886192,0.327195467
978,CWUF,2008,,10000,-999,5,0,,,,,,,,,,,,,,,,
979,CWSF,2008,0.45,440,3595.25,14,20.10152284,1.76,1.1,0.033571688,0.042857143,,,,,0.704,0.528,0.020548719,0.023809524,,,,
980,CWSF,2008,0.45,440,3595.25,14,20.10152284,1.188,0.748,0.033044537,0.042016807,,,,,0.528,0.44,0.013022968,0.014285714,,,,
981,CWSF,2008,0.45,440,3595.25,14,20.10152284,1.452,1.408,0.002197976,0.002232143,,,,,0.616,0.484,0.017225861,0.019480519,,,,
982,CWSF,2008,0.45,440,3595.25,14,20.10152284,0.66,0.352,0.044900619,0.0625,,,,,0.44,0.308,0.025476782,0.030612245,,,,
983,CWSF,2008,0.45,440,3595.25,14,20.10152284,0.924,0.484,0.046187655,0.064935065,,,,,0.528,0.396,0.020548719,0.023809524,,,,
984,CWSF,2008,0.45,440,3595.25,14,20.10152284,0.308,0.176,0.039972556,0.053571429,,,,,0.352,0.308,0.009537957,0.010204082,,,,
985,CWSF,2008,0.6,19,-999,2,-4.165165165,0.0513,0.0266,0.328389768,0.464285714,,,,,0.0152,0.00912,0.255412812,0.333333333,,,,
986,CWSF,2008,0.6,19,-999,3,-4.165165165,0.0285,0.01235,0.278749341,0.435897436,,,,,0.00836,0.00456,0.202045268,0.277777778,,,,
987,CWSF,2008,0.6,19,-999,5.5,-4.165165165,0.019,0.00437,0.267213813,0.608695652,,,,,0.00551,0.00171,0.212740228,0.404040404,,,,
988,CWSF,2008,0.6,19,-999,7,-4.165165165,0.01178,0.00228,0.234603962,0.595238095,,,,,0.00342,0.00095,0.182990549,0.371428571,,,,
989,CWSF,2008,0.2,13000,41752.5,19,22.72917789,0.421773612,0.26149964,0.025159779,0.032258065,0.11130137,0.057876712,0.034417182,0.048582996,0.10866032,0.044550731,0.046926217,0.075738126,0.027552339,0.012949599,0.039738031,0.059350504
990,CWSF,2008,0.2,13000,83052.5,12,11.42650733,,,,,0.051701281,0.019646487,0.080632002,0.135964912,,,,,,,,
991,CWSF,2008,1.1,33000,660047.8454,17.06859633,20.07354481,27.5,23.5,0.009209052,0.009972277,22.4,18.3,0.011843967,0.013126077,,,,,,,,
992,CWSF,2008,1.1,33000,769736.851,14.34798748,17.21302544,53.4,49.6,0.005144966,0.005339627,44.3,38,0.010691292,0.011554894,,,,,,,,
993,CWSF,2008,1.1,33000,771776.0218,13.71511903,17.16754554,43.5,37.1,0.011603543,0.012577852,35.5,26.4,0.021594321,0.025132627,,,,,,,,
994,CWSF,2008,1.1,33000,1432525.877,7.600674985,9.249047583,26.5,10.6,0.120553863,0.197350894,21.7,6.5,0.158605661,0.307664983,,,,,,,,
995,CWSF,2008,1.1,33000,2412475.613,4.826923508,5.492076243,16.6,4.8,0.257055405,0.509296103,13.4,0.6,0.643490688,4.41965432,,,,,,,,
996,CWSF,2008,1.1,33000,2344462.858,4.613381149,5.651401111,25.9,17.6,0.083744233,0.102222403,19.8,7.5,0.210426775,0.355487645,,,,,,,,
997,CWSF,2008,1.1,33000,1097136.595,9.700712384,12.07643612,24.4,11.4,0.078444731,0.117553313,18.3,4.5,0.144610376,0.316127986,,,,,,,,
998,CWSF,2008,1.1,33000,709915.6013,15.61256106,18.66348616,15,5.1,0.069098827,0.124334276,11.5,0.5,0.20083151,1.409121791,,,,,,,,
999,CWSF,2008,1.1,33000,1596120.587,8.489640535,8.301064536,35.6,19,0.073961513,0.102911803,27.3,10.1,0.117125251,0.200593923,,,,,,,,
1000,CWSF,2008,1.1,33000,1304707.194,8.933009764,10.1551521,11.1,3.6,0.126050602,0.233217402,9.5,0.9,0.263813919,1.069690486,,,,,,,,
1001,CWSF,2008,1.1,33000,831650.2008,12.7277069,15.93157795,13.6,4,0.096150504,0.188564996,10.9,1.8,0.14150044,0.397208672,,,,,,,,
1002,CWSF,2008,1.1,33000,2382595.632,4.442633848,5.560952023,15.2,7.6,0.156021676,0.225091699,12.1,5.2,0.19010048,0.29867937,,,,,,,,
1003,Reservoir,2008,0.5,1180000,-999,2,-215565.5656,4200.8,3221.4,0.132729468,0.152014652,,,,,,,,,,,,
1004,Reservoir,2008,22,22000000,-999,215,-176836836.8,7480,4400,0.002468038,0.003255814,,,,,,,,,,,,
1005,CWSF,2008,0.5,9000,105850,1.724137931,15.51724138,5.13,4.68,0.053248379,0.055769231,,,,,,,,,,,,
1006,CWSF,2008,0.9,4700,288350,1.139240506,5.35443038,45.872,44.697,0.022777038,0.023075126,,,,,,,,,,,,
1007,CWSF,2008,1.5,10000,1908950,0.286806883,2.868068834,296.5,277.9,0.225886774,0.23336452,,,,,,,,,,,,
1008,CWSF,2008,0.3,113,215350,0.508474576,0.057457627,1.19441,0.94468,0.461304033,0.519896332,,,,,,,,,,,,
1009,CWSF,2008,2.1,3300,54750,14,46.2,9.273,9.009,0.002063062,0.002093145,,,,,,,,,,,,
1010,CWSF,2008,1.5,910,620500,0.882352941,0.802941176,25.0432,24.934,0.004952666,0.004963504,,,,,,,,,,,,
1011,CWSF,2008,,900,620500,0.416666667,0,4.209041096,4.082769863,0.073102098,0.074226804,,,,,,,,,,,,
1012,CWSF,2008,,345,660650,0.291666667,0,2.142780822,2.057069589,0.139961124,0.142857143,,,,,,,,,,,,
